HELIUM_000100422_612GNAAXX:7:109:18762:19349#0/1_sub[28..127],1,9850,Cervidae,family,1
HELIUM_000100422_612GNAAXX:7:109:18764:14915#0/1_sub[27..126],1,9881,Odocoileinae,subfamily,0.99
HELIUM_000100422_612GNAAXX:7:109:19171:17424#0/1_sub[28..126],2,9611,Canis,genus,0.98989898989899
HELIUM_000100422_612GNAAXX:7:109:19367:11741#0/1_sub[28..127],1,9858,Capreolus capreolus,species,0.98
HELIUM_000100422_612GNAAXX:7:109:3431:18588#0/1_sub[28..126],1,55153,Sciuridae,family,0.9595959595959596
HELIUM_000100422_612GNAAXX:7:109:5074:12821#0/1_sub[28..126],1,55153,Sciuridae,family,0.9393939393939394
HELIUM_000100422_612GNAAXX:7:109:7089:16921#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,1
HELIUM_000100422_612GNAAXX:7:109:8197:15168#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,1
HELIUM_000100422_612GNAAXX:7:109:9214:13454#0/1_sub[28..126],1,55153,Sciuridae,family,0.8431372549019608
HELIUM_000100422_612GNAAXX:7:10:10460:13805#0/1_sub[28..127],1,9858,Capreolus capreolus,species,0.99
HELIUM_000100422_612GNAAXX:7:10:11059:5771#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,0.97
HELIUM_000100422_612GNAAXX:7:10:14826:19611#0/1_sub[28..127],1,9850,Cervidae,family,1
HELIUM_000100422_612GNAAXX:7:10:1865:6244#0/1_sub[28..127],1,34878,Cervinae,subfamily,0.98
HELIUM_000100422_612GNAAXX:7:10:2741:4286#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,1
HELIUM_000100422_612GNAAXX:7:110:10681:14047#0/1_sub[28..127],1,34878,Cervinae,subfamily,0.99
HELIUM_000100422_612GNAAXX:7:110:10713:10699#0/1_sub[28..127],1,9850,Cervidae,family,0.99
HELIUM_000100422_612GNAAXX:7:110:10804:20071#0/1_sub[28..127],1,9858,Capreolus capreolus,species,0.99
HELIUM_000100422_612GNAAXX:7:110:15587:17138#0/1_sub[28..127],1,9850,Cervidae,family,1
HELIUM_000100422_612GNAAXX:7:110:15869:18427#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,0.99
HELIUM_000100422_612GNAAXX:7:110:1589:2035#0/1_sub[27..126],1,9850,Cervidae,family,1
HELIUM_000100422_612GNAAXX:7:110:17669:20075#0/1_sub[28..127],1,9858,Capreolus capreolus,species,0.99
HELIUM_000100422_612GNAAXX:7:110:17703:20200#0/1_sub[28..127],1,34878,Cervinae,subfamily,0.99
HELIUM_000100422_612GNAAXX:7:110:17828:10792#0/1_sub[28..127],1,9858,Capreolus capreolus,species,0.99
HELIUM_000100422_612GNAAXX:7:110:17951:16037#0/1_sub[28..127],1,9850,Cervidae,family,0.9801980198019802
HELIUM_000100422_612GNAAXX:7:110:19182:18902#0/1_sub[28..127],1,34878,Cervinae,subfamily,0.98
HELIUM_000100422_612GNAAXX:7:110:19493:7450#0/1_sub[28..126],1,55153,Sciuridae,family,0.9292929292929293
HELIUM_000100422_612GNAAXX:7:110:3423:1408#0/1_sub[28..127],1,9850,Cervidae,family,0.98
